scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_mood_min,agent_1_mood_max,agent_1_mood_slope,agent_1_wellbeing_min,agent_1_wellbeing_max,agent_1_fatigue_min,agent_1_fatigue_max,agent_1_fatigue_over_0_6_share,agent_1_overall_state_min,agent_1_overall_state_max,agent_1_overall_state_mean,agent_1_payoff_overall_corr,agent_2_mood_min,agent_2_mood_max,agent_2_mood_slope,agent_2_wellbeing_min,agent_2_wellbeing_max,agent_2_fatigue_min,agent_2_fatigue_max,agent_2_fatigue_over_0_6_share,agent_2_overall_state_min,agent_2_overall_state_max,agent_2_overall_state_mean,agent_2_payoff_overall_corr
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,1,20260430,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,2,20260431,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,3,20260432,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,4,20260433,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,5,20260434,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,6,20260435,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,7,20260436,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,8,20260437,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,9,20260438,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
S3,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,Prisoners Dilemma,paper,10,20260439,7.154324121416182e-06,0.208984693514932,-0.0008387167595321664,0.5525,0.6499999999999999,0.0,0.35933777054178195,0.0,0.1109,0.3413682868799156,0.2819001257930614,,1.4308648242832364e-05,0.417969387029864,-0.0016774335190643328,0.5525,0.6499999999999999,0.0,0.3180232516174273,0.0,0.12840000000000001,0.4497378660351463,0.33284164847625614,
