scenario_name,game_name,run_profile,model_mode,condition_id,condition_label,agent_1_type,agent_2_type,personality_1,intensity_1,fixed_strategy_1,personality_2,intensity_2,fixed_strategy_2,episodes_n,total_payoff_1_mean,total_payoff_1_std,total_payoff_1_median,total_payoff_2_mean,total_payoff_2_std,total_payoff_2_median,pair_total_payoff_mean,pair_total_payoff_std,pair_total_payoff_median,avg_payoff_1_mean,avg_payoff_1_std,avg_payoff_1_median,avg_payoff_2_mean,avg_payoff_2_std,avg_payoff_2_median,avg_pair_payoff_mean,avg_pair_payoff_std,avg_pair_payoff_median,mean_overall_state_1_mean,mean_overall_state_1_std,mean_overall_state_1_median,mean_overall_state_2_mean,mean_overall_state_2_std,mean_overall_state_2_median,final_overall_state_1_mean,final_overall_state_1_std,final_overall_state_1_median,final_overall_state_2_mean,final_overall_state_2_std,final_overall_state_2_median,negative_state_share_1_mean,negative_state_share_1_std,negative_state_share_1_median,negative_state_share_2_mean,negative_state_share_2_std,negative_state_share_2_median,pd_cooperation_rate_1_mean,pd_cooperation_rate_1_std,pd_cooperation_rate_1_median,pd_cooperation_rate_2_mean,pd_cooperation_rate_2_std,pd_cooperation_rate_2_median,pd_mutual_cooperation_rate_mean,pd_mutual_cooperation_rate_std,pd_mutual_cooperation_rate_median,pd_unilateral_exploitation_rate_mean,pd_unilateral_exploitation_rate_std,pd_unilateral_exploitation_rate_median,pd_mutual_defection_rate_mean,pd_mutual_defection_rate_std,pd_mutual_defection_rate_median,pd_recovery_after_defection_proxy_mean,pd_recovery_after_defection_proxy_std,pd_recovery_after_defection_proxy_median,bos_agreement_rate_mean,bos_agreement_rate_std,bos_agreement_rate_median,bos_coordination_streak_mean_mean,bos_coordination_streak_mean_std,bos_coordination_streak_mean_median,bos_coordination_streak_max_mean,bos_coordination_streak_max_std,bos_coordination_streak_max_median,bos_coordination_imbalance_mean,bos_coordination_imbalance_std,bos_coordination_imbalance_median,bos_fair_turn_taking_index_mean,bos_fair_turn_taking_index_std,bos_fair_turn_taking_index_median,ug_acceptance_rate_mean,ug_acceptance_rate_std,ug_acceptance_rate_median,ug_mean_offer_mean,ug_mean_offer_std,ug_mean_offer_median,ug_offer_std_mean,ug_offer_std_std,ug_offer_std_median,ug_fair_offer_rate_mean,ug_fair_offer_rate_std,ug_fair_offer_rate_median,ug_proposer_responder_inequality_mean,ug_proposer_responder_inequality_std,ug_proposer_responder_inequality_median
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_001_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_cooperate,hybrid-optimistic-low__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,optimistic,low,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_002_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_always_defect,hybrid-optimistic-low__vs__fixed-always_defect,emotional_rational,fixed_strategy,optimistic,low,,neutral,neutral,always_defect,20,197.0,0.0,197.0,212.0,0.0,212.0,409.0,0.0,409.0,0.985,0.0,0.985,1.06,0.0,1.06,2.045,0.0,2.045,-0.6291093923079399,0.0,-0.6291093923079399,-0.5962267386862736,0.0,-0.5962267386862736,-0.6499999999999994,0.0,-0.6499999999999994,-0.6499999999999969,0.0,-0.6499999999999969,1.0,0.0,1.0,0.97,0.0,0.97,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.985,0.0,0.985,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_003_Prisoners_Dilemma_emotional_rational_optimistic_low_vs_tit_for_tat,hybrid-optimistic-low__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,optimistic,low,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_004_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_cooperate,hybrid-optimistic-neutral__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,optimistic,neutral,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_005_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_always_defect,hybrid-optimistic-neutral__vs__fixed-always_defect,emotional_rational,fixed_strategy,optimistic,neutral,,neutral,neutral,always_defect,20,197.0,0.0,197.0,212.0,0.0,212.0,409.0,0.0,409.0,0.985,0.0,0.985,1.06,0.0,1.06,2.045,0.0,2.045,-0.6291093923079399,0.0,-0.6291093923079399,-0.5962267386862736,0.0,-0.5962267386862736,-0.6499999999999994,0.0,-0.6499999999999994,-0.6499999999999969,0.0,-0.6499999999999969,1.0,0.0,1.0,0.97,0.0,0.97,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.985,0.0,0.985,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_006_Prisoners_Dilemma_emotional_rational_optimistic_neutral_vs_tit_for_tat,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,optimistic,neutral,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_007_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_cooperate,hybrid-optimistic-high__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,optimistic,high,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_008_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_always_defect,hybrid-optimistic-high__vs__fixed-always_defect,emotional_rational,fixed_strategy,optimistic,high,,neutral,neutral,always_defect,20,197.0,0.0,197.0,212.0,0.0,212.0,409.0,0.0,409.0,0.985,0.0,0.985,1.06,0.0,1.06,2.045,0.0,2.045,-0.6291093923079399,0.0,-0.6291093923079399,-0.5962267386862736,0.0,-0.5962267386862736,-0.6499999999999994,0.0,-0.6499999999999994,-0.6499999999999969,0.0,-0.6499999999999969,1.0,0.0,1.0,0.97,0.0,0.97,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.985,0.0,0.985,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_009_Prisoners_Dilemma_emotional_rational_optimistic_high_vs_tit_for_tat,hybrid-optimistic-high__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,optimistic,high,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,Prisoners Dilemma,paper,reported_runs_compat,S3_010_Prisoners_Dilemma_emotional_rational_neutral_low_vs_always_cooperate,hybrid-neutral-low__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,neutral,low,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,600.0,0.0,600.0,1200.0,0.0,1200.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,6.0,0.24059729113124453,0.0,0.24059729113124453,0.24059729113124453,0.0,0.24059729113124453,0.25833245364368196,0.0,0.25833245364368196,0.25833245364368196,0.0,0.25833245364368196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
